best_mape,mse,mae,mape,r2,degree,alpha,mlflow.user,mlflow.source.name,mlflow.source.type,mlflow.source.git.commit,mlflow.runName,ship_name,ship,downsample,split,target_feature,OutlierRemoval,environmental_features,mlflow.log-model.history,run_id,start_time,end_time,status,artifact_uri
0.06990896253175356,0.014167573193348458,0.09157573234674861,0.06990896253175356,0.9222145239202765,3,0.008896444169010174,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=24h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=abs_nowcast__20250523_001004,SOLAR_ICON,SOLAR_ICON,24h,group_chronological,ME1_FOC,default,abs_nowcast,"[{""run_id"": ""e3c173e7140b4999b1db7749a74a8c7b"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:10:07.947512"", ""model_uuid"": ""a10f5e5be033442696923a9532f356f5"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",e3c173e7140b4999b1db7749a74a8c7b,1747959004885,1747959012124,FINISHED,mlflow-artifacts:/552642600503355925/e3c173e7140b4999b1db7749a74a8c7b/artifacts
0.07343546935650062,0.015724812332956653,0.09618116593444273,0.07343546935650062,0.9136646765899468,2,0.0079864786142132,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=24h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=vector_nowcast__20250523_000957,SOLAR_ICON,SOLAR_ICON,24h,group_chronological,ME1_FOC,default,vector_nowcast,"[{""run_id"": ""153fc7dd692045bd90535b62f5cfb0bb"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:10:00.429862"", ""model_uuid"": ""4c47204aecdb4e56931855dab4ca35dc"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",153fc7dd692045bd90535b62f5cfb0bb,1747958997357,1747959004681,FINISHED,mlflow-artifacts:/552642600503355925/153fc7dd692045bd90535b62f5cfb0bb/artifacts
0.021009763915941768,3.452297510064424,1.3905107813427997,0.021009763915941768,0.9323568003036763,3,0.06238139361689722,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=24h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_000949,SOLAR_ICON,SOLAR_ICON,24h,group_chronological,ME1_RPM,conservative,abs_nowcast,"[{""run_id"": ""5d93952c16d94c3791904a8254a7ae6f"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:09:52.936273"", ""model_uuid"": ""d7a33efc72b041d3b977bfeeb9f37d26"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",5d93952c16d94c3791904a8254a7ae6f,1747958989212,1747958997136,FINISHED,mlflow-artifacts:/552642600503355925/5d93952c16d94c3791904a8254a7ae6f/artifacts
0.02071149694830515,3.467715235033207,1.367598505362146,0.02071149694830515,0.9320547103922807,2,0.03911277691337565,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=24h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=conservative+environmental_features=vector_nowcast__20250523_000941,SOLAR_ICON,SOLAR_ICON,24h,group_chronological,ME1_RPM,conservative,vector_nowcast,"[{""run_id"": ""3244e33b942b42e28e7a0ad233f96194"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:09:44.749808"", ""model_uuid"": ""334f838dc11f41cdb5ecc2198d7c7a14"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",3244e33b942b42e28e7a0ad233f96194,1747958981561,1747958988987,FINISHED,mlflow-artifacts:/552642600503355925/3244e33b942b42e28e7a0ad233f96194/artifacts
0.020712740105330942,3.3419907501075157,1.3733164693538111,0.020712740105330942,0.9345229108602069,3,0.07371489308014069,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=24h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=default+environmental_features=abs_nowcast__20250523_000933,SOLAR_ICON,SOLAR_ICON,24h,group_chronological,ME1_RPM,default,abs_nowcast,"[{""run_id"": ""50a5a542bb724fcba6f41da85b010976"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:09:37.150375"", ""model_uuid"": ""1061b20a97cd4c16b058f2f8098ba6ee"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",50a5a542bb724fcba6f41da85b010976,1747958973675,1747958981346,FINISHED,mlflow-artifacts:/552642600503355925/50a5a542bb724fcba6f41da85b010976/artifacts
0.02044655486157693,3.3999705898590555,1.3588935391951984,0.02044655486157693,0.9333869558502774,2,0.03460729866888607,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=24h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=default+environmental_features=vector_nowcast__20250523_000926,SOLAR_ICON,SOLAR_ICON,24h,group_chronological,ME1_RPM,default,vector_nowcast,"[{""run_id"": ""c9a6462e3b7a4512b7cb92a97d869bf9"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:09:29.277364"", ""model_uuid"": ""bd0ace239c2c4efc946e87e820b766bd"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",c9a6462e3b7a4512b7cb92a97d869bf9,1747958966318,1747958973436,FINISHED,mlflow-artifacts:/552642600503355925/c9a6462e3b7a4512b7cb92a97d869bf9/artifacts
0.11075247141617194,0.03500129708010295,0.1506977582547365,0.11075247141617194,0.8686716275354289,3,0.0026779654040929375,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=12h+split=group_random+target_feature=ME1_FOC+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_000918,SOLAR_ICON,SOLAR_ICON,12h,group_random,ME1_FOC,conservative,abs_nowcast,"[{""run_id"": ""2bc116abf6b94f0f89b8832977d31d35"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:09:21.915011"", ""model_uuid"": ""f81842098b0c4949b38f4c599c28fae6"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",2bc116abf6b94f0f89b8832977d31d35,1747958958077,1747958966109,FINISHED,mlflow-artifacts:/552642600503355925/2bc116abf6b94f0f89b8832977d31d35/artifacts
0.10754300708686722,0.03469373098046982,0.1457338466831531,0.10754300708686722,0.8698256463478649,3,0.0013135543409535507,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=12h+split=group_random+target_feature=ME1_FOC+OutlierRemoval=conservative+environmental_features=vector_nowcast__20250523_000910,SOLAR_ICON,SOLAR_ICON,12h,group_random,ME1_FOC,conservative,vector_nowcast,"[{""run_id"": ""2e6b37ff6bdb486e801b88d17c8622c3"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:09:13.615886"", ""model_uuid"": ""9e0ee95c75994754bee4ba2e67e2f9e4"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",2e6b37ff6bdb486e801b88d17c8622c3,1747958950136,1747958957870,FINISHED,mlflow-artifacts:/552642600503355925/2e6b37ff6bdb486e801b88d17c8622c3/artifacts
0.11081849642884467,0.03579476695164121,0.1506685224186615,0.11081849642884467,0.8659573631362555,3,0.003837639120733161,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=12h+split=group_random+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=abs_nowcast__20250523_000901,SOLAR_ICON,SOLAR_ICON,12h,group_random,ME1_FOC,default,abs_nowcast,"[{""run_id"": ""88d587d2f262462fa21426cbdbfbed7f"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:09:05.700868"", ""model_uuid"": ""472710a87aa343ef8e7f3ee5bef286d1"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",88d587d2f262462fa21426cbdbfbed7f,1747958941791,1747958949927,FINISHED,mlflow-artifacts:/552642600503355925/88d587d2f262462fa21426cbdbfbed7f/artifacts
0.10835091466804002,0.036649510915630935,0.14817764545494597,0.10835091466804002,0.862756556299565,3,0.001147621764061591,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=12h+split=group_random+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=vector_nowcast__20250523_000853,SOLAR_ICON,SOLAR_ICON,12h,group_random,ME1_FOC,default,vector_nowcast,"[{""run_id"": ""16edbb86198546a5bb6c1b53a8b677b7"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:08:57.319026"", ""model_uuid"": ""fc9e882de49648e68dff0fcaaf19928b"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",16edbb86198546a5bb6c1b53a8b677b7,1747958933993,1747958941587,FINISHED,mlflow-artifacts:/552642600503355925/16edbb86198546a5bb6c1b53a8b677b7/artifacts
0.03506839228810137,11.051108834410684,2.4069258187819624,0.03506839228810137,0.8274374927753327,3,0.00928064731532976,root,linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=12h+split=group_random+target_feature=ME1_RPM+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_000845,SOLAR_ICON,SOLAR_ICON,12h,group_random,ME1_RPM,conservative,abs_nowcast,"[{""run_id"": ""078dfdcc22a04e43aa00f014543a7b46"", ""artifact_path"": ""best_linear_pipeline"", ""utc_time_created"": ""2025-05-23 00:08:49.529785"", ""model_uuid"": ""5ff92b651d04487c9556ee4a5f0e45bf"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""predict_fn"": ""predict"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.13.3"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""1.6.1"", ""serialization_format"": ""cloudpickle"", ""code"": null}}}]",078dfdcc22a04e43aa00f014543a7b46,1747958925312,1747958933792,FINISHED,mlflow-artifacts:/552642600503355925/078dfdcc22a04e43aa00f014543a7b46/artifacts
