baseline_mape,mse,mae,mape,r2,baseline_degree,baseline_reg_alpha,baseline_reg_lambda,mlflow.user,mlflow.source.name,mlflow.source.type,mlflow.source.git.commit,mlflow.runName,ship_name,ship,downsample,split,target_feature,OutlierRemoval,environmental_features,mlflow.log-model.history,run_id,start_time,end_time,status,artifact_uri
0.09365249847532792,0.02265021792280707,0.11482193204629917,0.09355797440237457,0.8833228813970742,3,0.004483735060327843,0.00013218529609610285,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=3h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_135041,SOLAR_ICON,SOLAR_ICON,3h,group_chronological,ME1_FOC,conservative,abs_nowcast,"[{""run_id"": ""dcab7b642753411c8f10678db0a3fe2d"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:50:57.475331"", ""model_uuid"": ""d75ddc6865444c33a036d2a1027eb58b"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",dcab7b642753411c8f10678db0a3fe2d,1748008241162,1748008262670,FINISHED,mlflow-artifacts:/299991445339372593/dcab7b642753411c8f10678db0a3fe2d/artifacts
0.0986269896416651,0.02604580400054855,0.12245848775678327,0.09882131194238149,0.8658313411006713,3,0.004562540110870171,0.002308065016628649,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=3h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=conservative+environmental_features=vector_nowcast__20250523_135024,SOLAR_ICON,SOLAR_ICON,3h,group_chronological,ME1_FOC,conservative,vector_nowcast,"[{""run_id"": ""016314e068af44d494ebcc6f499e470c"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:50:35.485123"", ""model_uuid"": ""52a9b143a033461fa3c524cd1d8b39d1"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",016314e068af44d494ebcc6f499e470c,1748008224780,1748008240954,FINISHED,mlflow-artifacts:/299991445339372593/016314e068af44d494ebcc6f499e470c/artifacts
0.09316166903510047,0.0223640021765943,0.1145730239154699,0.0933462016202337,0.884759499646721,3,0.0037103985750507,0.0028046048801317037,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=3h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=abs_nowcast__20250523_135000,SOLAR_ICON,SOLAR_ICON,3h,group_chronological,ME1_FOC,default,abs_nowcast,"[{""run_id"": ""045aacdb0d244f9c8290a61e71ccc6d2"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:50:19.760417"", ""model_uuid"": ""528b05dfbda6424287079b68b9ebf14b"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",045aacdb0d244f9c8290a61e71ccc6d2,1748008200749,1748008224542,FINISHED,mlflow-artifacts:/299991445339372593/045aacdb0d244f9c8290a61e71ccc6d2/artifacts
0.09871086640542069,0.025730909738496576,0.11890201107872493,0.09918585251462193,0.8674100060715981,4,0.003607164011521333,0.01225838489794711,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=3h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=vector_nowcast__20250523_134945,SOLAR_ICON,SOLAR_ICON,3h,group_chronological,ME1_FOC,default,vector_nowcast,"[{""run_id"": ""eac21f1902034486b776c2eb94b006c4"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:49:55.442498"", ""model_uuid"": ""01fc5bb2780c416ebd5329a7034eb099"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",eac21f1902034486b776c2eb94b006c4,1748008185775,1748008200541,FINISHED,mlflow-artifacts:/299991445339372593/eac21f1902034486b776c2eb94b006c4/artifacts
0.028555266204929517,6.83976182264484,1.8336994152109263,0.028561561292232293,0.873078566496983,3,0.06755526432189116,0.0013336168145679347,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=3h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_134921,SOLAR_ICON,SOLAR_ICON,3h,group_chronological,ME1_RPM,conservative,abs_nowcast,"[{""run_id"": ""b08962f55d434cbeaac2d856baee8959"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:49:40.311505"", ""model_uuid"": ""dc20448708ee4d9c931b496cb84255e1"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",b08962f55d434cbeaac2d856baee8959,1748008161741,1748008185570,FINISHED,mlflow-artifacts:/299991445339372593/b08962f55d434cbeaac2d856baee8959/artifacts
0.03061035913430348,7.591434263845939,1.977903701900078,0.030566510402257926,0.859130223523095,2,0.01215132570032995,0.0002145262656830823,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=3h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=conservative+environmental_features=vector_nowcast__20250523_134906,SOLAR_ICON,SOLAR_ICON,3h,group_chronological,ME1_RPM,conservative,vector_nowcast,"[{""run_id"": ""e58ec3768cd940088a8604c31059a9e6"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:49:16.311653"", ""model_uuid"": ""41552b7a20484601b05c6d3c465b3ff4"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",e58ec3768cd940088a8604c31059a9e6,1748008146179,1748008161516,FINISHED,mlflow-artifacts:/299991445339372593/e58ec3768cd940088a8604c31059a9e6/artifacts
0.029522982235157584,7.130047441828025,1.896768765663792,0.029551464131933398,0.8676072022877531,2,0.07990757195904165,0.0001964014484308145,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=3h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=default+environmental_features=abs_nowcast__20250523_134843,SOLAR_ICON,SOLAR_ICON,3h,group_chronological,ME1_RPM,default,abs_nowcast,"[{""run_id"": ""5a3d1156f4c04fbe8cd1ad80f72e7bb7"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:49:00.651453"", ""model_uuid"": ""bf668bb8f9c94a77b87da95641fcdeec"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",5a3d1156f4c04fbe8cd1ad80f72e7bb7,1748008123439,1748008145972,FINISHED,mlflow-artifacts:/299991445339372593/5a3d1156f4c04fbe8cd1ad80f72e7bb7/artifacts
0.03033552238467239,7.467124137862711,1.9572960795784404,0.030319961492111372,0.8613482640133969,2,0.014790837102087857,0.00722530959613515,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=3h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=default+environmental_features=vector_nowcast__20250523_134828,SOLAR_ICON,SOLAR_ICON,3h,group_chronological,ME1_RPM,default,vector_nowcast,"[{""run_id"": ""e82464e867124bea8371b1f20c558574"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:48:38.379092"", ""model_uuid"": ""6b0d889545d945409e0b80aad90ec95f"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",e82464e867124bea8371b1f20c558574,1748008108223,1748008123232,FINISHED,mlflow-artifacts:/299991445339372593/e82464e867124bea8371b1f20c558574/artifacts
0.1258336262450328,0.0544699184912554,0.19467333493350655,0.12613383606493755,0.7975752724706767,2,0.0009899293504035548,0.0015477765003475354,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_random+target_feature=ME1_FOC+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_134746,SOLAR_ICON,SOLAR_ICON,1h,group_random,ME1_FOC,conservative,abs_nowcast,"[{""run_id"": ""eef52870310c4667974ed0eff079910f"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:48:22.212906"", ""model_uuid"": ""07d18a7a457047d7a3f934ca92c8107e"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",eef52870310c4667974ed0eff079910f,1748008066510,1748008108008,FINISHED,mlflow-artifacts:/299991445339372593/eef52870310c4667974ed0eff079910f/artifacts
0.13023632986671083,0.06592337559800877,0.2060315188336023,0.1313351334801718,0.7550111747389068,3,0.0007957615553832939,0.0002070300600427517,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_random+target_feature=ME1_FOC+OutlierRemoval=conservative+environmental_features=vector_nowcast__20250523_134717,SOLAR_ICON,SOLAR_ICON,1h,group_random,ME1_FOC,conservative,vector_nowcast,"[{""run_id"": ""ff467ae9acf844f182453f1f321b0f9b"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:47:40.610176"", ""model_uuid"": ""c1a0a9f5bff54fd286eb23616d4e854b"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",ff467ae9acf844f182453f1f321b0f9b,1748008037478,1748008066295,FINISHED,mlflow-artifacts:/299991445339372593/ff467ae9acf844f182453f1f321b0f9b/artifacts
0.12489485726140377,0.055064423229152386,0.1955732289068207,0.12555059528045,0.7953737133489772,2,0.00010514096094652292,0.00012714742536631206,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_random+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=abs_nowcast__20250523_134634,SOLAR_ICON,SOLAR_ICON,1h,group_random,ME1_FOC,default,abs_nowcast,"[{""run_id"": ""a998284098364c58ad3cd4e91dde2c96"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:47:11.894957"", ""model_uuid"": ""29096713006f464eb1b32db06f8b2804"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",a998284098364c58ad3cd4e91dde2c96,1748007994769,1748008037270,FINISHED,mlflow-artifacts:/299991445339372593/a998284098364c58ad3cd4e91dde2c96/artifacts
0.12790475854327069,0.053155213152317735,0.19285891353684148,0.12753333381164247,0.8024685768842509,2,0.0007608483777224439,0.0018814724800798746,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_random+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=vector_nowcast__20250523_134606,SOLAR_ICON,SOLAR_ICON,1h,group_random,ME1_FOC,default,vector_nowcast,"[{""run_id"": ""e65934904d1242bbad75993e11f7207c"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:46:29.228435"", ""model_uuid"": ""86b717cf410646629877798590ac2bb1"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",e65934904d1242bbad75993e11f7207c,1748007966442,1748007994548,FINISHED,mlflow-artifacts:/299991445339372593/e65934904d1242bbad75993e11f7207c/artifacts
0.043213737363654345,14.638227641805665,3.1180124361100625,0.04336858375325098,0.7662897272002023,2,0.007465852562403059,0.0012263528114177774,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_random+target_feature=ME1_RPM+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_134524,SOLAR_ICON,SOLAR_ICON,1h,group_random,ME1_RPM,conservative,abs_nowcast,"[{""run_id"": ""9e2e2df5324249bd9ef4dbf8cf08d1c6"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:46:01.372869"", ""model_uuid"": ""a45a7969f7be4bf4838304c8e5714cc5"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",9e2e2df5324249bd9ef4dbf8cf08d1c6,1748007924499,1748007966222,FINISHED,mlflow-artifacts:/299991445339372593/9e2e2df5324249bd9ef4dbf8cf08d1c6/artifacts
0.04358005578434463,14.386875318888084,3.1182854131761886,0.04360900827606986,0.7703027553751545,2,0.024672823269811656,0.00038017757785144973,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_random+target_feature=ME1_RPM+OutlierRemoval=conservative+environmental_features=vector_nowcast__20250523_134455,SOLAR_ICON,SOLAR_ICON,1h,group_random,ME1_RPM,conservative,vector_nowcast,"[{""run_id"": ""e0743e4f62cf4af1b4cdbc22f769ba72"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:45:19.384992"", ""model_uuid"": ""8f162a78e4314b029cf382eef452811b"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",e0743e4f62cf4af1b4cdbc22f769ba72,1748007895743,1748007924279,FINISHED,mlflow-artifacts:/299991445339372593/e0743e4f62cf4af1b4cdbc22f769ba72/artifacts
0.04315738003548831,14.690960086081281,3.1245952858413246,0.04336729799281507,0.7657336640848615,2,0.0004981070856293146,0.00015827223107394063,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_random+target_feature=ME1_RPM+OutlierRemoval=default+environmental_features=abs_nowcast__20250523_134412,SOLAR_ICON,SOLAR_ICON,1h,group_random,ME1_RPM,default,abs_nowcast,"[{""run_id"": ""6892791d32ea42d9b52b0e30aff214e5"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:44:50.853967"", ""model_uuid"": ""20e1dd984cf24d50b17564823cc322b3"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",6892791d32ea42d9b52b0e30aff214e5,1748007852130,1748007895541,FINISHED,mlflow-artifacts:/299991445339372593/6892791d32ea42d9b52b0e30aff214e5/artifacts
0.043730699894218544,14.44906010584272,3.121697541398228,0.04358758013989295,0.7695910717489204,2,0.015608800675472828,0.00011170122880851823,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_random+target_feature=ME1_RPM+OutlierRemoval=default+environmental_features=vector_nowcast__20250523_134346,SOLAR_ICON,SOLAR_ICON,1h,group_random,ME1_RPM,default,vector_nowcast,"[{""run_id"": ""e3f6f038911c46f4a1a05b4aa6cd6a0a"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:44:07.040944"", ""model_uuid"": ""78f563d27fcf46e389395f8ede9f5d0f"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",e3f6f038911c46f4a1a05b4aa6cd6a0a,1748007826710,1748007851930,FINISHED,mlflow-artifacts:/299991445339372593/e3f6f038911c46f4a1a05b4aa6cd6a0a/artifacts
0.09930392667788251,0.024538340551226688,0.1217645119866282,0.09930345589959733,0.8723652001094424,3,0.007492167165780956,0.005824547302961444,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_134259,SOLAR_ICON,SOLAR_ICON,1h,group_chronological,ME1_FOC,conservative,abs_nowcast,"[{""run_id"": ""0abed82d9fa7461d922fd44af09baad1"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:43:41.516815"", ""model_uuid"": ""c7c8bfd04be04c98861b2c7aa6efcecc"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",0abed82d9fa7461d922fd44af09baad1,1748007779721,1748007826487,FINISHED,mlflow-artifacts:/299991445339372593/0abed82d9fa7461d922fd44af09baad1/artifacts
0.10194272145935085,0.02585974874587796,0.1254641748967636,0.10188539839657075,0.8654919696175123,3,0.006066349829299743,0.010892471612694224,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=conservative+environmental_features=vector_nowcast__20250523_134234,SOLAR_ICON,SOLAR_ICON,1h,group_chronological,ME1_FOC,conservative,vector_nowcast,"[{""run_id"": ""b7f839dd875140fda7a2cb9c792667da"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:42:54.721738"", ""model_uuid"": ""734cfdce9a6c48bababaf4dddb5a7b74"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",b7f839dd875140fda7a2cb9c792667da,1748007754798,1748007779519,FINISHED,mlflow-artifacts:/299991445339372593/b7f839dd875140fda7a2cb9c792667da/artifacts
0.09564120628658637,0.023337922673852176,0.11839337121156404,0.09563043866666385,0.8775563978892965,3,0.002680568341493364,0.0004961409746214817,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=abs_nowcast__20250523_134155,SOLAR_ICON,SOLAR_ICON,1h,group_chronological,ME1_FOC,default,abs_nowcast,"[{""run_id"": ""2cb38ba5eff14a9396787601c8e28f4f"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:42:29.317242"", ""model_uuid"": ""310b6e9e3da541d18e32f97c53bfba1d"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",2cb38ba5eff14a9396787601c8e28f4f,1748007715979,1748007754598,FINISHED,mlflow-artifacts:/299991445339372593/2cb38ba5eff14a9396787601c8e28f4f/artifacts
0.09695512034909937,0.02396797986837288,0.11797477344328082,0.09688246520516397,0.8742507706699847,4,0.005563866338729226,0.005108015475284847,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_chronological+target_feature=ME1_FOC+OutlierRemoval=default+environmental_features=vector_nowcast__20250523_134127,SOLAR_ICON,SOLAR_ICON,1h,group_chronological,ME1_FOC,default,vector_nowcast,"[{""run_id"": ""504a2e613fe845e4a57434d025537c57"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:41:49.253672"", ""model_uuid"": ""1be2a14a66bd45339f232913958daa1e"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",504a2e613fe845e4a57434d025537c57,1748007687022,1748007714528,FINISHED,mlflow-artifacts:/299991445339372593/504a2e613fe845e4a57434d025537c57/artifacts
0.030082131734409583,7.13277892673981,1.943623007317342,0.030083087020961196,0.8653599508624447,2,0.02890116260914185,0.011498233987248129,root,xgb_linear.py,LOCAL,aef2916b703cc5733510898d62fae5f8c8da6810,SOLAR_ICON__ship=SOLAR_ICON+downsample=1h+split=group_chronological+target_feature=ME1_RPM+OutlierRemoval=conservative+environmental_features=abs_nowcast__20250523_134046,SOLAR_ICON,SOLAR_ICON,1h,group_chronological,ME1_RPM,conservative,abs_nowcast,"[{""run_id"": ""918cb32bde904a6bb2a2e161b3c08b6d"", ""artifact_path"": ""baseline_gblinear"", ""utc_time_created"": ""2025-05-23 13:41:21.591651"", ""model_uuid"": ""cc6951a33f7d41ae9f760792b45f77ed"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.xgboost"", ""python_version"": ""3.13.3"", ""data"": ""model.xgb"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}, ""xgboost"": {""xgb_version"": ""3.0.1"", ""data"": ""model.xgb"", ""model_class"": ""xgboost.sklearn.XGBRegressor"", ""model_format"": ""xgb"", ""code"": null}}}]",918cb32bde904a6bb2a2e161b3c08b6d,1748007646354,1748007686809,FINISHED,mlflow-artifacts:/299991445339372593/918cb32bde904a6bb2a2e161b3c08b6d/artifacts
